SEASON,TEAM,TEAM_CLEANED,PLAYER,NUMBER,AGE,POSITION,POSITION_TYPE,VALUE_EUR,PLAYER_LINK,NATIONALITY
2022,Terengganu FC,Terengganu FC,Shahrul Nizam Ros Hasni,5,23,Centre-Back,Defenders,100000.0,https://www.transfermarkt.com/shahrul-nizam-ros-hasni/profil/spieler/584319,Malaysia
2022,Terengganu FC,Terengganu FC,Adib Zainudin,4,26,Centre-Back,Defenders,2640.0,https://www.transfermarkt.com/adib-zainudin/profil/spieler/545283,Malaysia
2022,Terengganu FC,Terengganu FC,Safwan Mazlan,24,19,Centre-Back,Defenders,2641.0,https://www.transfermarkt.com/safwan-mazlan/profil/spieler/975933,Malaysia
2022,Terengganu FC,Terengganu FC,Ubaidullah Shamsul,32,18,Centre-Back,Defenders,2642.0,https://www.transfermarkt.com/ubaidullah-shamsul/profil/spieler/975928,Malaysia
2022,Terengganu FC,Terengganu FC,Arif Fadzilah,2,25,Left-Back,Defenders,100000.0,https://www.transfermarkt.com/arif-fadzilah/profil/spieler/483946,Malaysia
2022,Terengganu FC,Terengganu FC,Hairiey Hakim Mamat,-,21,Left-Back,Defenders,25000.0,https://www.transfermarkt.com/hairiey-hakim-mamat/profil/spieler/805264,Malaysia
2022,Terengganu FC,Terengganu FC,Alif Zakaria,25,24,Left-Back,Defenders,10000.0,https://www.transfermarkt.com/alif-zakaria/profil/spieler/874521,Malaysia
2022,Terengganu FC,Terengganu FC,Faris Rifqi,-,20,Left-Back,Defenders,2646.0,https://www.transfermarkt.com/faris-rifqi/profil/spieler/1207014,Malaysia
2022,Terengganu FC,Terengganu FC,Azam Azmi,6,20,Right-Back,Midfielders,125000.0,https://www.transfermarkt.com/azam-azmi/profil/spieler/805265,Malaysia
2022,Terengganu FC,Terengganu FC,Azarul Nazarith,-,23,Right-Back,Midfielders,25000.0,https://www.transfermarkt.com/azarul-nazarith/profil/spieler/805192,Malaysia
2022,Terengganu FC,Terengganu FC,Domagoj Pusic,-,30,Defensive Midfield,Midfielders,200000.0,https://www.transfermarkt.com/domagoj-pusic/profil/spieler/82052,Croatia
2022,Terengganu FC,Terengganu FC,Habib Haroon,10,21,Defensive Midfield,Midfielders,100000.0,https://www.transfermarkt.com/habib-haroon/profil/spieler/736876,Bahrain
2022,Terengganu FC,Terengganu FC,Syafiq Danial Romzi,-,22,Defensive Midfield,Midfielders,2651.0,https://www.transfermarkt.com/syafiq-danial-romzi/profil/spieler/898731,Malaysia
2022,Terengganu FC,Terengganu FC,Zuasyraf Zulkiefle,13,25,Defensive Midfield,Midfielders,2652.0,https://www.transfermarkt.com/zuasyraf-zulkiefle/profil/spieler/811822,Malaysia
2022,Terengganu FC,Terengganu FC,Syaiful Hakim Shahrul,18,22,Defensive Midfield,Midfielders,2653.0,https://www.transfermarkt.com/syaiful-hakim-shahrul/profil/spieler/968525,Malaysia
2022,Terengganu FC,Terengganu FC,Omid Nazari,91,30,Central Midfield,Midfielders,250000.0,https://www.transfermarkt.com/omid-nazari/profil/spieler/184578,Sweden
2022,Terengganu FC,Terengganu FC,Nurillo Tukhtasinov,97,24,Attacking Midfield,Midfielders,800000.0,https://www.transfermarkt.com/nurillo-tukhtasinov/profil/spieler/486759,Uzbekistan
2022,Terengganu FC,Terengganu FC,Liridon Krasniqi,80,29,Attacking Midfield,Midfielders,350000.0,https://www.transfermarkt.com/liridon-krasniqi/profil/spieler/93541,Malaysia
2022,Terengganu FC,Terengganu FC,Sony Nordé,11,32,Attacking Midfield,Midfielders,150000.0,https://www.transfermarkt.com/sony-norde/profil/spieler/86634,Haiti
2022,Terengganu FC,Terengganu FC,Engku Shakir,22,23,Attacking Midfield,Midfielders,25000.0,https://www.transfermarkt.com/engku-shakir/profil/spieler/811829,Malaysia
2022,Terengganu FC,Terengganu FC,Nur Azfar Fikri Azhar,66,21,Attacking Midfield,Midfielders,2659.0,https://www.transfermarkt.com/nur-azfar-fikri-azhar/profil/spieler/898694,Malaysia
2022,Terengganu FC,Terengganu FC,Faiz Nasir,-,29,Left Winger,Forwards,125000.0,https://www.transfermarkt.com/faiz-nasir/profil/spieler/523858,Malaysia
2022,Terengganu FC,Terengganu FC,Hakimi Abdullah,16,22,Left Winger,Forwards,125000.0,https://www.transfermarkt.com/hakimi-abdullah/profil/spieler/631164,Malaysia
2022,Terengganu FC,Terengganu FC,Nor Hakim Hassan,69,30,Left Winger,Forwards,125000.0,https://www.transfermarkt.com/nor-hakim-hassan/profil/spieler/483963,Malaysia
2022,Terengganu FC,Terengganu FC,Syafik Ismail,-,21,Left Winger,Forwards,2663.0,https://www.transfermarkt.com/syafik-ismail/profil/spieler/805267,Malaysia
2022,Terengganu FC,Terengganu FC,Muslihudin Atiq Mat Zaid,-,19,Left Winger,Forwards,2664.0,https://www.transfermarkt.com/muslihudin-atiq-mat-zaid/profil/spieler/811817,Malaysia
2022,Terengganu FC,Terengganu FC,Nik Sharif Haseefy,88,24,Right Winger,Forwards,75000.0,https://www.transfermarkt.com/nik-sharif-haseefy/profil/spieler/723204,Malaysia
2022,Terengganu FC,Terengganu FC,Adisak Kraisorn,-,30,Centre-Forward,Forwards,350000.0,https://www.transfermarkt.com/adisak-kraisorn/profil/spieler/218039,Thailand
2022,Terengganu FC,Terengganu FC,Ivan Mamut,7,24,Centre-Forward,Forwards,150000.0,https://www.transfermarkt.com/ivan-mamut/profil/spieler/446996,Croatia
2022,Terengganu FC,Terengganu FC,Jordan Mintah,-,26,Centre-Forward,Forwards,100000.0,https://www.transfermarkt.com/jordan-mintah/profil/spieler/357798,Ghana
2022,Terengganu FC,Terengganu FC,Syahmi Zamri,46,21,Centre-Forward,Goalkeeper,50000.0,https://www.transfermarkt.com/syahmi-zamri/profil/spieler/684129,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Zarif Irfan,1,26,Goalkeeper,Goalkeeper,75000.0,https://www.transfermarkt.com/zarif-irfan/profil/spieler/483670,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Izham Tarmizi,24,30,Goalkeeper,Goalkeeper,75000.0,https://www.transfermarkt.com/izham-tarmizi/profil/spieler/215370,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Syazmin Rozaimi,-,22,Goalkeeper,Goalkeeper,2672.0,https://www.transfermarkt.com/syazmin-rozaimi/profil/spieler/970679,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Sherzod Fayziev,31,29,Centre-Back,Defenders,350000.0,https://www.transfermarkt.com/sherzod-fayziev/profil/spieler/372599,Uzbekistan
2022,Sri Pahang FC,Sri Pahang FC,Stefano Brundo,15,28,Centre-Back,Defenders,200000.0,https://www.transfermarkt.com/stefano-brundo/profil/spieler/422916,Argentina
2022,Sri Pahang FC,Sri Pahang FC,Muslim Ahmad,58,32,Centre-Back,Defenders,125000.0,https://www.transfermarkt.com/muslim-ahmad/profil/spieler/190989,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Nicholas Swirad,61,30,Centre-Back,Defenders,75000.0,https://www.transfermarkt.com/nicholas-swirad/profil/spieler/519253,England
2022,Sri Pahang FC,Sri Pahang FC,Michael Glassock,5,22,Centre-Back,Defenders,50000.0,https://www.transfermarkt.com/michael-glassock/profil/spieler/657566,Australia
2022,Sri Pahang FC,Sri Pahang FC,Fadhli Shas,27,30,Centre-Back,Defenders,50000.0,https://www.transfermarkt.com/fadhli-shas/profil/spieler/215328,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Ibrahim Manusi,-,20,Centre-Back,Defenders,2679.0,https://www.transfermarkt.com/ibrahim-manusi/profil/spieler/1067190,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Syazwan Andik,21,25,Left-Back,Defenders,75000.0,https://www.transfermarkt.com/syazwan-andik/profil/spieler/560102,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Azwan Aripin,23,25,Left-Back,Defenders,50000.0,https://www.transfermarkt.com/azwan-aripin/profil/spieler/501800,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Ashar Al-Aafiz,13,26,Right-Back,Defenders,100000.0,https://www.transfermarkt.com/ashar-al-aafiz/profil/spieler/480177,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Azrif Nasrulhaq,29,30,Right-Back,Defenders,75000.0,https://www.transfermarkt.com/azrif-nasrulhaq/profil/spieler/440494,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Kevin Ingreso,6,28,Defensive Midfield,Midfielders,200000.0,https://www.transfermarkt.com/kevin-ingreso/profil/spieler/89653,Germany
2022,Sri Pahang FC,Sri Pahang FC,Jeong-geun Lee,-,27,Defensive Midfield,Midfielders,150000.0,https://www.transfermarkt.com/jeong-geun-lee/profil/spieler/566061,"Korea, South"
2022,Sri Pahang FC,Sri Pahang FC,Saiful Jamaluddin,-,19,Defensive Midfield,Midfielders,2686.0,https://www.transfermarkt.com/saiful-jamaluddin/profil/spieler/1008345,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Azam Azih,20,26,Central Midfield,Midfielders,250000.0,https://www.transfermarkt.com/azam-azih/profil/spieler/483970,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Kuvondik Ruziev,8,27,Attacking Midfield,Midfielders,400000.0,https://www.transfermarkt.com/kuvondik-ruziev/profil/spieler/423566,Uzbekistan
2022,Sri Pahang FC,Sri Pahang FC,Sergio Aguero,16,27,Attacking Midfield,Midfielders,200000.0,https://www.transfermarkt.com/sergio-aguero/profil/spieler/354081,Argentina
2022,Sri Pahang FC,Sri Pahang FC,David Rowley,55,31,Attacking Midfield,Midfielders,100000.0,https://www.transfermarkt.com/david-rowley/profil/spieler/339319,Australia
2022,Sri Pahang FC,Sri Pahang FC,Sharul Nizam,19,25,Left Winger,Midfielders,50000.0,https://www.transfermarkt.com/sharul-nizam/profil/spieler/480181,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Baqiuddin Shamsudin,12,27,Right Winger,Midfielders,100000.0,https://www.transfermarkt.com/baqiuddin-shamsudin/profil/spieler/546315,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Shamie Iszuan,11,26,Right Winger,Midfielders,75000.0,https://www.transfermarkt.com/shamie-iszuan/profil/spieler/483900,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Abdul Malik Mat Ariff,-,30,Right Winger,Midfielders,50000.0,https://www.transfermarkt.com/abdul-malik-mat-ariff/profil/spieler/546313,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Ji-yong Lee,-,22,Right Winger,Midfielders,50000.0,https://www.transfermarkt.com/ji-yong-lee/profil/spieler/730372,"Korea, South"
2022,Sri Pahang FC,Sri Pahang FC,Zuhair Aizat,17,25,Right Winger,Midfielders,50000.0,https://www.transfermarkt.com/zuhair-aizat/profil/spieler/480253,Malaysia
2022,Sri Pahang FC,Sri Pahang FC,Kpah Sherman,9,29,Centre-Forward,Forwards,375000.0,https://www.transfermarkt.com/kpah-sherman/profil/spieler/330761,Liberia
2022,Sri Pahang FC,Sri Pahang FC,Rafael Silva,22,31,Centre-Forward,Forwards,225000.0,https://www.transfermarkt.com/rafael-silva/profil/spieler/344627,Brazil
2022,Sri Pahang FC,Sri Pahang FC,Lucas Silva,7,31,Centre-Forward,Forwards,200000.0,https://www.transfermarkt.com/lucas-silva/profil/spieler/158038,Brazil
2022,Sri Pahang FC,Sri Pahang FC,Syaahir Saiful Nizam,-,18,Centre-Forward,Forwards,10000.0,https://www.transfermarkt.com/syaahir-saiful-nizam/profil/spieler/924826,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Muhaimin Mohamad,-,30,Goalkeeper,Goalkeeper,50000.0,https://www.transfermarkt.com/muhaimin-mohamad/profil/spieler/670642,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Tauffiq Ar Rashid,-,26,Goalkeeper,Goalkeeper,25000.0,https://www.transfermarkt.com/tauffiq-ar-rashid/profil/spieler/524669,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Sikh Izhan Nazrel,23,19,Goalkeeper,Goalkeeper,25000.0,https://www.transfermarkt.com/sikh-izhan-nazrel/profil/spieler/541765,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Firdaus Irman,31,20,Goalkeeper,Defenders,2704.0,https://www.transfermarkt.com/firdaus-irman/profil/spieler/940567,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Hérold Goulon,9,33,Centre-Back,Defenders,250000.0,https://www.transfermarkt.com/herold-goulon/profil/spieler/41978,France
2022,Negeri Sembilan FC,Negeri Sembilan FC,Safuwan Baharudin,-,30,Centre-Back,Defenders,200000.0,https://www.transfermarkt.com/safuwan-baharudin/profil/spieler/149956,Singapore
2022,Negeri Sembilan FC,Negeri Sembilan FC,Nasrullah Haniff,17,31,Centre-Back,Defenders,150000.0,https://www.transfermarkt.com/nasrullah-haniff/profil/spieler/523728,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Annas Rahmat,5,27,Centre-Back,Defenders,125000.0,https://www.transfermarkt.com/annas-rahmat/profil/spieler/315738,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Farid Nezal,-,24,Centre-Back,Defenders,50000.0,https://www.transfermarkt.com/farid-nezal/profil/spieler/582624,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Harith Samsuri,-,21,Centre-Back,Defenders,2710.0,https://www.transfermarkt.com/harith-samsuri/profil/spieler/971712,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Zainal Abidin Jamil,13,22,Centre-Back,Defenders,2711.0,https://www.transfermarkt.com/zainal-abidin-jamil/profil/spieler/805195,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Hariz Kamarudin,15,24,Centre-Back,Defenders,2712.0,https://www.transfermarkt.com/hariz-kamarudin/profil/spieler/560101,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Filemon Anyie,97,24,Left-Back,Defenders,125000.0,https://www.transfermarkt.com/filemon-anyie/profil/spieler/670069,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Zamri Pin Ramli,30,30,Left-Back,Defenders,100000.0,https://www.transfermarkt.com/zamri-pin-ramli/profil/spieler/670645,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Tommy Mawat,3,26,Left-Back,Midfielders,75000.0,https://www.transfermarkt.com/tommy-mawat/profil/spieler/483897,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Aroon Kumar,-,27,Right-Back,Midfielders,75000.0,https://www.transfermarkt.com/aroon-kumar/profil/spieler/545530,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Che Rashid Che Halim,2,27,Right-Back,Midfielders,25000.0,https://www.transfermarkt.com/che-rashid-che-halim/profil/spieler/560095,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Hasbullah Abu Bakar,35,27,Defensive Midfield,Midfielders,50000.0,https://www.transfermarkt.com/hasbullah-abu-bakar/profil/spieler/480241,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Saiful Ridzuwan,-,29,Central Midfield,Midfielders,100000.0,https://www.transfermarkt.com/saiful-ridzuwan/profil/spieler/483679,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,R. Barathkumar,12,29,Central Midfield,Midfielders,75000.0,https://www.transfermarkt.com/r-barathkumar/profil/spieler/670643,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Hafiz Ramdan,33,28,Central Midfield,Midfielders,75000.0,https://www.transfermarkt.com/hafiz-ramdan/profil/spieler/483661,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Fahmi Faizal,-,26,Central Midfield,Midfielders,50000.0,https://www.transfermarkt.com/fahmi-faizal/profil/spieler/925026,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Vinicius Leonel,-,24,Central Midfield,Midfielders,2723.0,https://www.transfermarkt.com/vinicius-leonel/profil/spieler/548172,Brazil
2022,Negeri Sembilan FC,Negeri Sembilan FC,Afiq Fitri,-,19,Central Midfield,Midfielders,2724.0,https://www.transfermarkt.com/afiq-fitri/profil/spieler/990635,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Levy Madinda,-,29,Attacking Midfield,Midfielders,175000.0,https://www.transfermarkt.com/levy-madinda/profil/spieler/21297,Gabon
2022,Negeri Sembilan FC,Negeri Sembilan FC,Izzuddin Roslan,88,22,Attacking Midfield,Midfielders,75000.0,https://www.transfermarkt.com/izzuddin-roslan/profil/spieler/631165,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Hein Htet Aung,10,20,Right Winger,Midfielders,125000.0,https://www.transfermarkt.com/hein-htet-aung/profil/spieler/556029,Myanmar
2022,Negeri Sembilan FC,Negeri Sembilan FC,Sean Selvaraj,7,25,Right Winger,Forwards,50000.0,https://www.transfermarkt.com/sean-selvaraj/profil/spieler/560062,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Mahali Jasuli,18,32,Second Striker,Forwards,75000.0,https://www.transfermarkt.com/mahali-jasuli/profil/spieler/190998,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Youssef Ezzejjari,70,28,Centre-Forward,Forwards,325000.0,https://www.transfermarkt.com/youssef-ezzejjari/profil/spieler/818984,Spain
2022,Negeri Sembilan FC,Negeri Sembilan FC,Casagrande,99,31,Centre-Forward,Forwards,200000.0,https://www.transfermarkt.com/casagrande/profil/spieler/411672,Brazil
2022,Negeri Sembilan FC,Negeri Sembilan FC,Shahrel Fikri,32,27,Centre-Forward,Forwards,125000.0,https://www.transfermarkt.com/shahrel-fikri/profil/spieler/525055,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Zaquan Adha,-,34,Centre-Forward,Forwards,100000.0,https://www.transfermarkt.com/zaquan-adha/profil/spieler/68491,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,N. Javabilaarivin,-,21,Centre-Forward,Forwards,50000.0,https://www.transfermarkt.com/n-javabilaarivin/profil/spieler/925047,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,A. Selvan,16,21,Centre-Forward,Forwards,50000.0,https://www.transfermarkt.com/a-selvan/profil/spieler/925062,Malaysia
2022,Negeri Sembilan FC,Negeri Sembilan FC,Amirul Hakimi Rosli,-,19,Centre-Forward,Forwards,2736.0,https://www.transfermarkt.com/amirul-hakimi-rosli/profil/spieler/1073684,Malaysia
2022,Kuching City,Kuching City FC,Norazlan Razali,-,36,Goalkeeper,Goalkeeper,50000.0,https://www.transfermarkt.com/norazlan-razali/profil/spieler/263255,Malaysia
2022,Kuching City,Kuching City FC,Julian Schwarzer,-,22,Goalkeeper,Goalkeeper,50000.0,https://www.transfermarkt.com/julian-schwarzer/profil/spieler/483344,Philippines
2022,Kuching City,Kuching City FC,Shaiful Wazizi,20,23,Goalkeeper,Goalkeeper,25000.0,https://www.transfermarkt.com/shaiful-wazizi/profil/spieler/925811,Malaysia
2022,Kuching City,Kuching City FC,Wan Azraie,37,35,Goalkeeper,Defenders,2740.0,https://www.transfermarkt.com/wan-azraie/profil/spieler/480175,Malaysia
2022,Kuching City,Kuching City FC,Andy Nicholas Nipen,1,24,Goalkeeper,Defenders,2741.0,https://www.transfermarkt.com/andy-nicholas-nipen/profil/spieler/939662,Malaysia
2022,Kuching City,Kuching City FC,Mihailo Jovanović,32,32,Centre-Back,Defenders,125000.0,https://www.transfermarkt.com/mihailo-jovanovic/profil/spieler/132259,Jugoslawien (SFR)
2022,Kuching City,Kuching City FC,Badrul Afendy Fadzli,31,28,Centre-Back,Defenders,75000.0,https://www.transfermarkt.com/badrul-afendy-fadzli/profil/spieler/925809,Malaysia
2022,Kuching City,Kuching City FC,Célio Santos,5,34,Centre-Back,Defenders,2744.0,https://www.transfermarkt.com/celio-santos/profil/spieler/75109,Brazil
2022,Kuching City,Kuching City FC,Alemão,-,33,Centre-Back,Defenders,2745.0,https://www.transfermarkt.com/alemao/profil/spieler/129269,Brazil
2022,Kuching City,Kuching City FC,Yuki Tanigawa,77,24,Centre-Back,Defenders,2746.0,https://www.transfermarkt.com/yuki-tanigawa/profil/spieler/836821,Japan
2022,Kuching City,Kuching City FC,Qayyum Marjoni,-,27,Left-Back,Defenders,2747.0,https://www.transfermarkt.com/qayyum-marjoni/profil/spieler/326131,Malaysia
2022,Kuching City,Kuching City FC,Ramesh,12,41,Left-Back,Defenders,2748.0,https://www.transfermarkt.com/ramesh/profil/spieler/483906,Malaysia
2022,Kuching City,Kuching City FC,Badrul Hisham Hussein,-,22,Left-Back,Defenders,2749.0,https://www.transfermarkt.com/badrul-hisham-hussein/profil/spieler/1000622,Malaysia
2022,Kuching City,Kuching City FC,Aiman Joanny,41,20,Left-Back,Defenders,2750.0,https://www.transfermarkt.com/aiman-joanny/profil/spieler/1139971,Malaysia
2022,Kuching City,Kuching City FC,Jimmy Raymond,2,25,Right-Back,Midfielders,2751.0,https://www.transfermarkt.com/jimmy-raymond/profil/spieler/524884,Malaysia
2022,Kuching City,Kuching City FC,Dzulazlan Ibrahim,13,33,Right-Back,Midfielders,2752.0,https://www.transfermarkt.com/dzulazlan-ibrahim/profil/spieler/483909,Malaysia
2022,Kuching City,Kuching City FC,Irwan Syazmin Wahab,19,26,Right-Back,Midfielders,2753.0,https://www.transfermarkt.com/irwan-syazmin-wahab/profil/spieler/546322,Malaysia
2022,Kuching City,Kuching City FC,Arham Khussyairi,29,21,Right-Back,Midfielders,2754.0,https://www.transfermarkt.com/arham-khussyairi/profil/spieler/971530,Malaysia
2022,Kuching City,Kuching City FC,Iskandar Shah Jamil,40,20,Right-Back,Midfielders,2755.0,https://www.transfermarkt.com/iskandar-shah-jamil/profil/spieler/1143863,Malaysia
2022,Kuching City,Kuching City FC,Abang Azri Fikri,-,21,Defensive Midfield,Midfielders,2756.0,https://www.transfermarkt.com/abang-azri-fikri/profil/spieler/975915,Malaysia
2022,Kuching City,Kuching City FC,Azuanie Jasman,-,21,Midfielder,Midfielders,2757.0,https://www.transfermarkt.com/azuanie-jasman/profil/spieler/1202014,Malaysia
2022,Kuching City,Kuching City FC,Sirozhiddin Kuziev,-,25,Central Midfield,Midfielders,350000.0,https://www.transfermarkt.com/sirozhiddin-kuziev/profil/spieler/431915,Uzbekistan
2022,Kuching City,Kuching City FC,Nuriddin Davronov,6,30,Central Midfield,Midfielders,275000.0,https://www.transfermarkt.com/nuriddin-davronov/profil/spieler/64872,UdSSR
2022,Kuching City,Kuching City FC,Dechi Marcel N'Guessan,-,30,Central Midfield,Midfielders,100000.0,https://www.transfermarkt.com/dechi-marcel-nguessan/profil/spieler/488256,Cote d'Ivoire
2022,Kuching City,Kuching City FC,Adam Shreen,-,28,Central Midfield,Midfielders,2761.0,https://www.transfermarkt.com/adam-shreen/profil/spieler/259998,Malaysia
2022,Kuching City,Kuching City FC,Azriddin Rosli,-,26,Central Midfield,Midfielders,2762.0,https://www.transfermarkt.com/azriddin-rosli/profil/spieler/492698,Malaysia
